CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,DateOrder,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,LocationWarehouse,Capacity,SupplierID,Company,LocationSupplier,QualityScore
5385,Curtis Salazar,gibsonlauren@example.com,26,Female,Geraldfort,3,Furniture,Cabinets,823.28,13.88,33x42x39,5385,04/07/2021,€1583.36,Express,Pending,5385,938,30,2022-06-19,458,Port Devon,7449,5,Morgan LLC,Port Robynmouth,1.23
8968,John Green,taylordarren@example.org,70,Male,North Kathrynmouth,4,Clothing,T-Shirts,30.21,34.3,1x30x38,8968,15/08/2023,£3046.92,Standard,Delivered,8968,933,287,2020-10-28,279,North Jeanettefurt,17976,0,Johnson-Rodriguez,Port Robynmouth,
319,Charles Edwards,jallison@example.org,35,Female,Ryanview,11,Clothing,Hats,282.94,35.43,2x24x31,319,2023-01-23,£280.97,Express,Delivered,319,330,103,2021-11-02,199,Port Jonathan,13686,2,Miller-Pearson,Clarkmouth,9.83
3079,Kimberly Roberts,janderson@example.org,32,Male,New Barbara,48,Clothing,Jeans,832.65,5.79,24x19x8,3079,01/05/2022,£333.42,Two-day,Shipped,3079,561,326,2020-12-20,89,Bruceside,9312,7,Miller Group,Clarkmouth,6.56
7687,Jesse Norton,coopernicole@example.org,42,Female,East Elizabethstad,11,Clothing,Hats,984.2,31.94,22x18x23,7687,2023-04-11,$2608.02,Express,Delivered,7687,628,173,2021-02-11,355,Duffyville,13215,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
2951,Bradley Todd,powelltonya@example.net,22,Male,Petersonville,0,Electronics,Smart Watches,198.84,44.14,48x24x20,2951,21/02/2023,€4492.85,Standard,Delivered,2951,148,440,2020-12-17,297,Port Robert,17376,0,Johnson-Rodriguez,Port Robynmouth,
2156,Sonya Martin,byoung@example.com,39,Female,Jensenmouth,10,Electronics,Laptops,979.36,28.37,25x21x6,2156,11-10-2022,$2837.0,Two-day,Shipped,2156,393,39,2022-06-20,398,Karenside,12635,3,Johnson-Rodriguez,Katherineborough,7.4
4645,Alexandra Sullivan,alyssadunn@example.net,47,Female,Finleyfurt,9,Furniture,Beds,466.17,14.79,28x44x12,4645,06-03-2021,€3319.2,Express,Shipped,4645,988,156,2021-09-06,41,East Rodney,7172,9,Johnson-Rodriguez,Katherineborough,7.81
7846,Tyler Ortiz,ronaldbarton@example.com,28,Male,Solomonland,48,Clothing,Jeans,568.92,42.21,7x18x15,7846,18/01/2021,€1760.16,Express,Delivered,7846,369,68,2022-02-05,38,South Timothy,18852,7,Miller Group,Clarkmouth,6.56
2665,Maurice Marsh,bwhite@example.com,38,Female,Brittanyland,0,Electronics,Smart Watches,745.51,20.96,24x14x25,2665,01-16-2021,$523.06,Express,Pending,2665,695,298,2022-06-17,341,Dustinborough,14103,5,Morgan LLC,Port Robynmouth,1.23
9089,Stephanie Griffith MD,melissajenkins@example.net,28,Male,Maureenton,3,Furniture,Cabinets,846.12,26.43,12x20x45,9089,22/07/2023,€214.34,Two-day,Pending,9089,906,340,2022-04-08,391,Aaronchester,9676,2,Miller-Pearson,Clarkmouth,9.83
4660,Matthew Huffman,briankim@example.net,28,Female,Port Matthewhaven,1,Electronics,Cameras,504.57,10.86,38x36x34,4660,2021-10-16,$3585.7,Express,Shipped,4660,602,374,2020-11-02,283,North Johntown,5047,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4401,Tyler Knight,scott25@example.org,39,Male,Powersville,12,Clothing,Dresses,206.12,40.08,45x11x17,4401,2021-03-18,$91.53,Two-day,Delivered,4401,917,399,2022-02-10,221,South Joseph,11778,7,Miller Group,Clarkmouth,6.56
8547,Melissa Walls,glong@example.org,42,Female,Kevinberg,11,Clothing,Hats,15.46,42.16,39x45x40,8547,06-29-2022,€192.78,Express,Shipped,8547,576,177,2021-03-26,168,West Tracey,10014,2,Miller-Pearson,Clarkmouth,9.83
6562,Teresa Strickland,melissasullivan@example.com,45,Male,Larsonton,8,Clothing,Shoes,132.15,33.59,31x8x6,6562,2022-11-16,€762.22,Two-day,Shipped,6562,989,401,2021-09-23,26,Davidberg,17694,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4628,Michelle Walker,amanda68@example.com,64,Male,Quinnland,48,Clothing,Jeans,276.45,29.89,49x21x8,4628,07-08-2021,$621.56,Standard,Delivered,4628,51,33,2021-12-17,471,Mistyhaven,18512,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
5567,Stephanie Collins,taylorsnyder@example.net,42,Male,East Valeriestad,10,Electronics,Laptops,602.85,32.6,31x30x22,5567,04/07/2023,£785.2,Express,Cancelled,5567,812,357,2022-06-23,291,Dannyport,11559,3,Johnson-Rodriguez,Katherineborough,7.4
8360,David Tucker,ashleyaustin@example.com,50,Female,Lake Marissa,9,Furniture,Beds,376.31,17.17,1x15x10,8360,03-14-2021,$1125.28,Two-day,Cancelled,8360,699,105,2020-12-03,216,Port Christopher,13146,5,Morgan LLC,Port Robynmouth,1.23
3406,Dana Hartman,beth25@example.net,18,Female,West Cynthia,48,Clothing,Jeans,597.43,31.69,3x23x47,3406,2021-02-20,$1721.76,Express,Delivered,3406,925,209,2022-01-11,184,Tuckerhaven,16439,6,Morgan LLC,New Marktown,2.48
6496,Alfred Cook,melissamaldonado@example.net,64,Male,East Kristin,21,Furniture,Sofas,505.91,40.36,31x49x26,6496,2020-12-28,€3473.4,Standard,Shipped,6496,625,79,2020-09-28,374,Williamschester,7140,6,Morgan LLC,New Marktown,2.48
4898,Bryan Bailey,thoffman@example.com,40,Male,New Sharon,3,Furniture,Cabinets,852.55,14.05,27x44x20,4898,11/08/2021,£1235.2,Standard,Cancelled,4898,921,418,2021-11-26,165,Michaelton,13309,7,Miller Group,Clarkmouth,6.56
6623,Leslie Rivera,curtiscristian@example.com,30,Female,Martinezberg,1,Electronics,Cameras,597.51,20.55,5x37x11,6623,05-21-2022,£536.92,Two-day,Pending,6623,511,422,2021-08-05,380,West Angela,13355,6,Morgan LLC,New Marktown,2.48
8605,Douglas Thomas,rickydavis@example.com,19,Female,Jonesmouth,48,Clothing,Jeans,856.04,17.8,41x44x14,8605,26/03/2023,$4809.2,Standard,Pending,8605,900,390,2021-09-12,152,Perryhaven,18114,5,Morgan LLC,Port Robynmouth,1.23
6939,Stephanie Ramos,qpeterson@example.org,30,Female,Ramirezfurt,3,Furniture,Cabinets,935.09,42.78,46x50x2,6939,04/11/2022,$786.95,Two-day,Cancelled,6939,643,374,2022-06-22,132,New Rebeccaville,8925,0,Johnson-Rodriguez,Port Robynmouth,
1907,Cynthia White,michael39@example.org,32,Male,Ashleyberg,0,Electronics,Smart Watches,785.4,3.42,9x11x26,1907,07/07/2021,£3463.92,Standard,Cancelled,1907,558,153,2021-10-11,246,New Ashley,13209,9,Johnson-Rodriguez,Katherineborough,7.81
534,Mark Rodriguez,alopez@example.net,28,Female,North Nicholastown,3,Furniture,Cabinets,941.15,4.62,11x22x26,534,27/02/2021,£2802.75,Express,Shipped,534,169,347,2021-09-16,11,South Katieshire,18348,8,Parks-Gallegos,Jenkinsside,6.82
8317,Wanda Ward,brianchristian@example.com,51,Male,Jamesburgh,13,Electronics,Headphones,639.46,16.99,19x44x13,8317,29/03/2023,€415.4,Standard,Pending,8317,903,169,2021-12-02,399,New Laurie,18901,5,Morgan LLC,Port Robynmouth,1.23
4457,Timothy Douglas,knoxhenry@example.com,70,Male,Chaseton,3,Furniture,Cabinets,383.95,43.48,10x9x44,4457,07/10/2020,£852.2,Two-day,Cancelled,4457,827,405,2021-06-19,89,Bruceside,9312,5,Morgan LLC,Port Robynmouth,1.23
2071,Janet Farley,suzannebrown@example.net,22,Male,Lake Brandyview,13,Electronics,Headphones,622.54,39.03,42x17x4,2071,05-25-2023,$959.76,Express,Pending,2071,730,277,2020-09-07,475,Leachberg,17024,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3128,Jesus Mcgee,george94@example.org,22,Female,Rhodesport,0,Electronics,Smart Watches,858.34,7.7,11x46x45,3128,02/06/2023,€951.15,Two-day,Shipped,3128,569,237,2021-12-24,95,Lake Monique,18830,8,Parks-Gallegos,Jenkinsside,6.82
4737,Thomas Haley,singletonsharon@example.com,35,Female,West Michaeltown,2,Electronics,Mobile Phones,738.06,18.12,46x27x35,4737,2023-05-21,€767.46,Two-day,Cancelled,4737,580,230,2020-09-09,421,Kristinaton,10431,6,Morgan LLC,New Marktown,2.48
3723,David Jackson,stephanie88@example.com,54,Male,Conwayside,3,Furniture,Cabinets,794.67,37.24,43x49x50,3723,01-27-2023,€2685.57,Standard,Cancelled,3723,401,221,2021-11-11,207,Lewisberg,19980,6,Morgan LLC,New Marktown,2.48
1118,Crystal Harvey,cpeck@example.com,60,Female,Port Phillip,13,Electronics,Headphones,539.08,48.54,44x27x20,1118,12-14-2022,€2617.47,Two-day,Cancelled,1118,699,351,2022-08-17,121,North Rodneyfurt,8821,3,Johnson-Rodriguez,Katherineborough,7.4
6961,Amy Crawford,xcoleman@example.org,43,Male,Port Amanda,2,Electronics,Mobile Phones,183.02,24.31,33x36x34,6961,2022-06-16,£2783.61,Two-day,Cancelled,6961,221,150,2021-07-01,147,West Blakeside,10745,3,Johnson-Rodriguez,Katherineborough,7.4
7433,Jason Jenkins,markwalton@example.net,23,Female,Grayfort,12,Clothing,Dresses,416.81,32.39,50x22x33,7433,08-30-2022,$821.02,Standard,Cancelled,7433,663,32,2020-09-15,292,Jennifermouth,17353,0,Johnson-Rodriguez,Port Robynmouth,
8117,Kayla Norman,oavery@example.net,48,Female,South Christineland,6,Furniture,Chairs,645.75,39.73,32x31x43,8117,23/07/2021,$57.08,Standard,Shipped,8117,711,410,2020-11-21,381,Lake Bradley,9229,0,Johnson-Rodriguez,Port Robynmouth,
3549,John Phillips,rcaldwell@example.com,26,Female,Raymondmouth,12,Clothing,Dresses,738.99,45.39,37x26x15,3549,12/07/2021,$2690.43,Two-day,Pending,3549,49,151,2021-08-03,339,Phillipsside,10896,3,Johnson-Rodriguez,Katherineborough,7.4
713,Sheri Lara,sullivanerin@example.org,67,Male,Craigland,21,Furniture,Sofas,561.82,40.57,28x47x8,713,27/05/2021,€750.28,Two-day,Pending,713,855,337,2021-05-07,286,Jacksonburgh,16670,0,Johnson-Rodriguez,Port Robynmouth,
9344,Sandy Barron,justinstone@example.org,68,Female,Lauraborough,9,Furniture,Beds,393.17,38.64,25x45x36,9344,04-14-2021,€2360.85,Standard,Pending,9344,62,67,2021-07-23,267,Christianborough,11229,7,Miller Group,Clarkmouth,6.56
3855,Dana Martinez,whughes@example.net,26,Female,Johnsontown,9,Furniture,Beds,266.3,0.65,47x12x21,3855,2023-06-18,€483.38,Standard,Shipped,3855,906,481,2022-01-11,463,East Shelleybury,9049,3,Johnson-Rodriguez,Katherineborough,7.4
4873,Teresa Caldwell,tannercarolyn@example.org,19,Female,Simmonston,12,Clothing,Dresses,403.68,43.99,43x22x32,4873,07/02/2023,£347.19,Standard,Shipped,4873,142,330,2021-09-27,211,Lestermouth,14543,2,Miller-Pearson,Clarkmouth,9.83
9784,Jamie Reed,johnsondawn@example.com,26,Female,Newmanville,8,Clothing,Shoes,457.4,13.24,2x24x45,9784,18/02/2023,€4383.7,Standard,Shipped,9784,409,449,2022-02-14,155,Wheelerfort,16008,6,Morgan LLC,New Marktown,2.48
5370,Tracy Herrera,christopher83@example.org,20,Male,Waynestad,1,Electronics,Cameras,369.29,36.93,42x15x28,5370,11/05/2021,€205.8,Express,Shipped,5370,110,23,2020-12-18,128,Greenport,15055,7,Miller Group,Clarkmouth,6.56
393,Jill Larson,xunderwood@example.com,69,Male,East Christopherchester,21,Furniture,Sofas,118.07,45.34,20x10x26,393,04/04/2022,£2917.74,Standard,Pending,393,372,121,2022-07-09,222,West Kristen,11070,0,Johnson-Rodriguez,Port Robynmouth,
6413,Chelsea Dixon,sandranelson@example.com,36,Male,Brandiland,10,Electronics,Laptops,507.39,24.17,7x16x18,6413,2020-12-17,$246.23,Standard,Cancelled,6413,627,100,2020-12-03,302,Nathanland,17898,5,Morgan LLC,Port Robynmouth,1.23
6321,Rebecca Rubio,riveradavid@example.org,60,Female,South Johnborough,13,Electronics,Headphones,216.35,47.26,27x18x15,6321,03/04/2021,$662.64,Express,Delivered,6321,18,405,2022-06-04,444,Brownmouth,7249,0,Johnson-Rodriguez,Port Robynmouth,
2798,William Glover,smithsharon@example.org,36,Female,South Joel,9,Furniture,Beds,650.76,11.3,13x13x14,2798,24/08/2022,£712.4,Express,Shipped,2798,364,316,2022-02-15,108,West Jason,7100,9,Johnson-Rodriguez,Katherineborough,7.81
7306,Mrs. Lorraine Perry,sanchezjessica@example.net,61,Female,Stephaniefurt,3,Furniture,Cabinets,41.67,2.62,12x43x12,7306,2021-03-06,€619.3,Express,Cancelled,7306,822,375,2021-07-27,12,New Sherri,14272,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3524,Joshua Nguyen,joshuapowell@example.org,18,Male,East Virginiaview,21,Furniture,Sofas,523.16,45.79,13x44x22,3524,2021-04-13,£1440.93,Two-day,Delivered,3524,850,283,2021-10-10,78,Simpsonshire,12048,2,Miller-Pearson,Clarkmouth,9.83
1976,Isabella Santos,anthonychristian@example.net,54,Male,East Daniel,2,Electronics,Mobile Phones,123.15,28.43,3x34x46,1976,11-26-2021,$1610.0,Express,Cancelled,1976,664,371,2020-12-21,479,Victortown,17609,2,Miller-Pearson,Clarkmouth,9.83
5902,James Castro,renee79@example.com,55,Male,Alisonshire,9,Furniture,Beds,49.46,30.69,34x4x30,5902,05/09/2022,€2152.41,Standard,Shipped,5902,792,283,2021-05-31,364,Houstonshire,13945,0,Johnson-Rodriguez,Port Robynmouth,
709,Teresa Mora,jordan78@example.net,40,Female,Rachelburgh,3,Furniture,Cabinets,308.79,20.06,9x22x9,709,29/10/2022,€1950.92,Express,Pending,709,131,210,2021-09-27,498,Rioshaven,17772,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4956,Sean Mcknight,erikamartinez@example.org,61,Male,Taylorton,13,Electronics,Headphones,238.62,1.38,48x33x11,4956,11-03-2021,£1727.35,Express,Cancelled,4956,674,260,2022-07-05,359,New Michaelhaven,9972,0,Johnson-Rodriguez,Port Robynmouth,
7582,Lisa Alexander,meganwright@example.com,64,Female,New Andre,8,Clothing,Shoes,886.79,43.21,49x22x23,7582,08/01/2022,$440.82,Standard,Pending,7582,739,313,2020-09-22,135,Rowemouth,6582,6,Morgan LLC,New Marktown,2.48
6852,Samantha Roach,janet07@example.com,62,Male,East Ronnie,10,Electronics,Laptops,115.25,38.57,32x27x45,6852,19/04/2022,£1051.71,Two-day,Cancelled,6852,82,192,2021-07-07,43,Manuelstad,18856,2,Miller-Pearson,Clarkmouth,9.83
3817,Mary Pitts,john73@example.org,30,Male,Donnashire,11,Clothing,Hats,679.95,49.07,18x31x32,3817,2023-03-10,£2527.8,Two-day,Pending,3817,728,289,2022-02-06,35,Lake Edward,10470,6,Morgan LLC,New Marktown,2.48
4272,Tracy Parker DVM,mcculloughrandy@example.org,62,Male,North Tammy,6,Furniture,Chairs,141.6,20.84,3x9x32,4272,11-29-2021,$4779.45,Express,Shipped,4272,678,22,2020-12-12,15,North Jack,19244,8,Parks-Gallegos,Jenkinsside,6.82
5180,Wanda Booth,ujohnson@example.org,50,Female,Lake Patricia,13,Electronics,Headphones,892.92,6.03,50x10x19,5180,11/08/2022,$222.9,Two-day,Pending,5180,917,137,2021-04-21,218,East Brandonville,5696,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9576,Sarah Hull,castillokim@example.org,63,Male,North Stephenmouth,4,Clothing,T-Shirts,985.7,30.87,38x37x29,9576,20/02/2022,£158.91,Standard,Delivered,9576,288,435,2022-04-29,459,Lake Rachel,7197,9,Johnson-Rodriguez,Katherineborough,7.81
8224,Michele Hughes,deborah74@example.net,45,Female,North Jordanland,3,Furniture,Cabinets,287.37,40.1,47x50x14,8224,2022-11-18,$1222.32,Two-day,Cancelled,8224,796,170,2021-10-28,74,Lake Erinberg,7134,9,Johnson-Rodriguez,Katherineborough,7.81
2186,Kenneth Mitchell,perkinscynthia@example.org,24,Male,Port Chelseaton,11,Clothing,Hats,619.62,20.62,21x27x17,2186,03-20-2023,$687.04,Express,Pending,2186,908,398,2021-12-01,392,Port Christopherport,5328,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
9202,Tiffany Johnson,ramirezroger@example.org,69,Male,North Cherylville,16,Furniture,Tables,234.39,26.19,33x34x42,9202,2022-08-14,$2178.28,Standard,Cancelled,9202,952,57,2021-01-18,297,Port Robert,17376,7,Miller Group,Clarkmouth,6.56
6380,Tara Smith,benjamin62@example.net,36,Female,South Katelynbury,48,Clothing,Jeans,692.64,8.82,41x34x13,6380,2023-03-25,£1068.88,Two-day,Shipped,6380,377,158,2020-11-10,457,South Kaylaview,5057,2,Miller-Pearson,Clarkmouth,9.83
6838,Lauren Chen,elizabethshepherd@example.com,23,Female,East David,9,Furniture,Beds,181.44,12.69,35x32x9,6838,2022-04-08,$730.96,Standard,Pending,6838,644,109,2021-02-14,261,North Deborah,6823,2,Miller-Pearson,Clarkmouth,9.83
6678,Rachel Myers,melissa98@example.com,29,Male,Olsenshire,12,Clothing,Dresses,275.23,41.63,30x39x20,6678,2021-03-15,£4795.75,Two-day,Pending,6678,650,479,2021-04-24,16,Lake Maria,14469,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
603,Erin Gray,wulaura@example.com,22,Female,Wheelerton,1,Electronics,Cameras,288.99,35.51,23x12x11,603,2023-02-01,£135.2,Standard,Shipped,603,972,243,2021-10-14,313,Calhounburgh,13946,3,Johnson-Rodriguez,Katherineborough,7.4
7893,Christina White,kristin62@example.net,65,Female,Hickshaven,48,Clothing,Jeans,145.61,31.22,46x25x45,7893,12-01-2021,$911.58,Two-day,Delivered,7893,388,135,2021-09-03,325,Walkerborough,5152,0,Johnson-Rodriguez,Port Robynmouth,
1255,Brian Clayton,iharris@example.com,54,Female,Rodriguezville,48,Clothing,Jeans,740.42,41.41,16x11x8,1255,2022-03-12,$928.11,Two-day,Delivered,1255,696,64,2022-03-24,192,New Kyle,13661,7,Miller Group,Clarkmouth,6.56
6391,Jared Walker,brendagonzalez@example.com,60,Female,Port Christina,3,Furniture,Cabinets,5.02,48.88,18x1x36,6391,2023-08-31,$4366.7,Standard,Pending,6391,498,332,2022-01-03,91,Lake Robertamouth,8607,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
506,Steven Smith,mark16@example.org,49,Female,Lake Jason,4,Clothing,T-Shirts,183.9,42.07,50x24x38,506,2022-07-03,$327.85,Express,Shipped,506,544,358,2021-08-15,253,West Jaredburgh,17353,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
9111,Maria Washington,dford@example.com,41,Female,Atkinston,10,Electronics,Laptops,112.34,27.52,46x11x45,9111,09-09-2020,€815.6,Two-day,Shipped,9111,265,456,2022-02-05,413,Vangbury,10971,0,Johnson-Rodriguez,Port Robynmouth,
3372,Chris Ferguson,jose64@example.net,51,Male,Port Vincentfort,8,Clothing,Shoes,688.97,31.69,12x22x49,3372,2020-12-13,$2417.34,Standard,Cancelled,3372,834,57,2021-11-01,278,Amybury,13692,0,Johnson-Rodriguez,Port Robynmouth,
6175,Mrs. Laura Morgan,petersencynthia@example.com,45,Female,East Joseph,16,Furniture,Tables,487.51,40.59,23x24x43,6175,24/04/2022,£1612.0,Two-day,Shipped,6175,764,205,2021-10-12,104,Martinezbury,14624,7,Miller Group,Clarkmouth,6.56
7319,Frederick Morris,wvaughan@example.com,31,Female,Heatherborough,48,Clothing,Jeans,93.03,39.36,30x7x3,7319,13/09/2020,€1649.55,Two-day,Pending,7319,697,296,2021-01-08,474,New Grace,19498,3,Johnson-Rodriguez,Katherineborough,7.4
8753,Keith Terry,katherine08@example.com,21,Female,Spencerport,0,Electronics,Smart Watches,987.11,49.86,14x41x15,8753,2021-01-11,£2866.26,Express,Delivered,8753,987,100,2022-04-12,435,Robynland,10387,8,Parks-Gallegos,Jenkinsside,6.82
9643,Joshua Brown,samuel30@example.com,25,Female,Rossville,8,Clothing,Shoes,822.85,48.02,21x5x38,9643,06-13-2021,$2013.87,Standard,Delivered,9643,684,492,2022-05-30,324,North Pamelachester,10294,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8054,Olivia Bond,claytoncasey@example.org,44,Male,Davidfurt,16,Furniture,Tables,171.65,20.72,50x5x19,8054,2023-05-06,$3295.48,Standard,Cancelled,8054,260,304,2020-09-17,473,Jamieside,13668,6,Morgan LLC,New Marktown,2.48
1188,Nathan Olson,wayne23@example.net,54,Male,Jenniferbury,4,Clothing,T-Shirts,845.82,49.28,43x13x46,1188,12-31-2022,$115.36,Standard,Delivered,1188,503,425,2022-02-21,265,Smithport,6120,5,Morgan LLC,Port Robynmouth,1.23
6105,Heather Baker,fordjennifer@example.net,51,Female,Jordanstad,10,Electronics,Laptops,837.2,43.61,46x22x32,6105,2022-08-15,€2242.56,Express,Delivered,6105,408,485,2020-09-20,307,Garciashire,13308,2,Miller-Pearson,Clarkmouth,9.83
3473,Brooke Hines,cwagner@example.com,37,Female,North Scott,4,Clothing,T-Shirts,250.53,5.93,30x20x45,3473,23/06/2021,£524.24,Standard,Shipped,3473,466,199,2021-12-21,44,Timothyberg,16501,9,Johnson-Rodriguez,Katherineborough,7.81
6669,Joe Green,vegamandy@example.net,53,Male,Robertfort,6,Furniture,Chairs,457.44,34.22,13x8x21,6669,22/01/2022,$4951.85,Standard,Pending,6669,839,173,2021-09-09,410,South Annberg,7512,7,Miller Group,Clarkmouth,6.56
8877,Katherine Williams,karen35@example.org,47,Male,Whiteborough,4,Clothing,T-Shirts,893.92,39.39,16x7x12,8877,2022-08-22,€1610.4,Standard,Delivered,8877,585,189,2022-04-10,209,Austinville,9637,9,Johnson-Rodriguez,Katherineborough,7.81
9146,Bonnie Strong,ymorales@example.com,66,Female,Port Melissaton,16,Furniture,Tables,35.05,22.03,10x3x22,9146,2020-10-07,€2812.95,Two-day,Delivered,9146,518,16,2021-02-10,397,Port Catherineview,17948,3,Johnson-Rodriguez,Katherineborough,7.4
6500,Michael Raymond,,30,Female,Williamfort,4,Clothing,T-Shirts,779.26,16.52,3x9x1,6500,07/08/2023,£2964.12,Two-day,Delivered,6500,327,115,2020-11-03,116,North Juliehaven,19476,3,Johnson-Rodriguez,Katherineborough,7.4
7588,Mathew Stewart,harrisshane@example.net,46,Female,Glennbury,6,Furniture,Chairs,539.35,8.74,18x5x22,7588,03-15-2023,£3900.4,Express,Shipped,7588,531,291,2021-02-08,134,Juliestad,9919,5,Morgan LLC,Port Robynmouth,1.23
7908,Derek Lewis,aanderson@example.com,36,Female,West Russellberg,2,Electronics,Mobile Phones,187.73,37.73,20x29x44,7908,04-14-2023,$3642.2,Two-day,Cancelled,7908,692,203,2022-06-17,368,Lake Daniel,9505,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
7791,Kelsey Smith,tmason@example.org,53,Female,Lake Phillip,10,Electronics,Laptops,665.89,35.57,45x37x18,7791,2021-08-21,€2741.79,Express,Shipped,7791,443,159,2022-08-18,13,Cameronside,13847,6,Morgan LLC,New Marktown,2.48
3952,Karen Aguilar,christophersolomon@example.org,40,Male,Dylanton,13,Electronics,Headphones,569.78,39.2,32x5x44,3952,2021-09-24,€876.56,Standard,Shipped,3952,491,422,2020-11-16,269,South Kelly,15403,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
1669,William Wells,michellehart@example.com,43,Male,Angelaview,2,Electronics,Mobile Phones,365.58,15.65,22x19x45,1669,2023-08-11,€1703.49,Express,Shipped,1669,56,171,2021-05-17,304,Shannonbury,14107,9,Johnson-Rodriguez,Katherineborough,7.81
5991,Michelle Nicholson,qatkins@example.net,30,Female,Lake Royhaven,48,Clothing,Jeans,611.53,21.22,5x9x32,5991,11-06-2022,£38.08,Two-day,Pending,5991,908,194,2022-04-12,46,North Ronald,11398,5,Morgan LLC,Port Robynmouth,1.23
4043,Dakota Johnson,wwalsh@example.com,45,Male,Port Colleenville,13,Electronics,Headphones,137.08,15.82,29x12x9,4043,08-17-2023,€1882.3,Express,Pending,4043,664,207,2022-04-05,39,New Samantha,8984,3,Johnson-Rodriguez,Katherineborough,7.4
9264,Dawn Peterson,jacob05@example.org,61,Male,Arellanoton,2,Electronics,Mobile Phones,825.84,41.37,25x21x38,9264,2021-04-18,$82.9,Express,Pending,9264,209,439,2020-12-13,484,Vanessaton,18454,0,Johnson-Rodriguez,Port Robynmouth,
2859,Michael Frazier,ginabrown@example.org,41,Female,South Brandon,48,Clothing,Jeans,293.85,12.01,33x15x22,2859,08-22-2021,€1831.16,Standard,Delivered,2859,964,89,2021-12-27,66,Nelsonton,14819,5,Morgan LLC,Port Robynmouth,1.23
7839,Kimberly Bates,jessica34@example.org,31,Male,New Jessica,10,Electronics,Laptops,503.14,1.53,34x43x16,7839,11-21-2022,$533.6,Two-day,Pending,7839,716,466,2021-08-25,46,North Ronald,11398,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
683,David Richardson,kelly76@example.org,29,Female,Haroldport,48,Clothing,Jeans,194.72,19.36,35x5x3,683,28/01/2021,£677.43,Express,Cancelled,683,201,464,2020-12-14,491,Harrismouth,11259,5,Morgan LLC,Port Robynmouth,1.23
1918,Brian Rodriguez,meyersrichard@example.com,57,Male,Parsonsburgh,2,Electronics,Mobile Phones,92.91,16.48,33x14x31,1918,13/09/2022,£976.47,Standard,Cancelled,1918,865,496,2021-10-26,419,East Susan,13628,0,Johnson-Rodriguez,Port Robynmouth,
1525,John Cruz,youngvanessa@example.net,39,Male,Lake Jamiechester,0,Electronics,Smart Watches,830.0,19.35,22x22x19,1525,08-30-2021,€40.31,Standard,Cancelled,1525,633,25,2022-02-03,457,South Kaylaview,5057,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
886,Nicole Kerr,dwalsh@example.net,20,Female,Collinsport,12,Clothing,Dresses,411.39,41.17,10x24x12,886,2021-01-06,€820.24,Standard,Pending,886,92,121,2021-09-12,314,South Andreaborough,10918,8,Parks-Gallegos,Jenkinsside,6.82
326,Jacqueline Pennington,richard24@example.com,68,Male,Watersmouth,4,Clothing,T-Shirts,654.12,10.65,1x15x28,326,07-12-2021,€1025.85,Standard,Delivered,326,600,471,2022-02-07,108,West Jason,7100,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8491,Jennifer Williams,lmarsh@example.net,49,Female,South Vickie,48,Clothing,Jeans,125.34,11.64,11x30x47,8491,03-07-2021,£2238.93,Two-day,Shipped,8491,298,499,2021-01-20,433,Mistyburgh,11268,6,Morgan LLC,New Marktown,2.48
3162,Amy Rivera,claytara@example.com,21,Female,Jonestown,0,Electronics,Smart Watches,484.66,42.72,18x33x32,3162,14/08/2022,€2876.4,Express,Shipped,3162,886,409,2021-01-08,153,North Tracyborough,15164,0,Johnson-Rodriguez,Port Robynmouth,
8833,Robert Walsh,kbuckley@example.net,45,Female,Kyleside,1,Electronics,Cameras,876.75,12.8,22x5x29,8833,2022-06-13,£2334.27,Standard,Delivered,8833,1000,238,2021-10-07,318,Lake Erika,6372,9,Johnson-Rodriguez,Katherineborough,7.81
1582,Jeffrey Shepherd,peterhouse@example.com,50,Male,Lake Danielburgh,48,Clothing,Jeans,238.44,46.15,19x30x11,1582,07-03-2022,$4261.2,Express,Shipped,1582,774,298,2021-07-19,465,Perryport,10890,7,Miller Group,Clarkmouth,6.56
